Código de Ruta,Descripción de la ruta,Código recorrido ,Descripción del recorrido,Sentido,Dia,Mes,Año,Cantidad de Pasajeros Regulares,Cantidad de Adultos Mayores,Ingresos
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,8,6,2026,94,0,56400
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,5,6,2026,66,0,39600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,4,6,2026,87,0,52200
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,3,6,2026,48,0,28800
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,2,6,2026,96,0,57600
RF003,UNIVERSIDAD LATINA - HEREDIA,T4468,UNIVERSIDAD LATINA - HEREDIA,Origen – Destino,1,6,2026,88,0,52800
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,30,6,2026,561,0,173910
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,29,6,2026,751,0,232810
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,26,6,2026,515,0,159650
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,25,6,2026,758,0,234980
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,24,6,2026,685,0,212350
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,23,6,2026,732,0,226920
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,22,6,2026,607,0,188170
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,19,6,2026,539,0,167090
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,18,6,2026,666,0,206460
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,17,6,2026,655,0,203050
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,16,6,2026,620,0,192200
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,15,6,2026,652,0,202120
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,12,6,2026,583,0,180730
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,11,6,2026,616,0,190960
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,10,6,2026,602,0,186620
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,9,6,2026,668,0,207080
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,8,6,2026,598,0,185380
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,5,6,2026,491,0,152210
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,4,6,2026,618,0,191580
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,3,6,2026,633,0,196230
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,2,6,2026,685,0,212350
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Destino – Origen,1,6,2026,738,0,228780
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,30,6,2026,831,0,257610
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,29,6,2026,855,34,265050
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,26,6,2026,837,17,259470
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,25,6,2026,823,22,255130
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,24,6,2026,917,15,284270
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,23,6,2026,882,32,273420
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,22,6,2026,756,52,234360
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,19,6,2026,762,40,236220
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,18,6,2026,839,35,260090
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,17,6,2026,933,19,289230
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,16,6,2026,911,0,282410
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,15,6,2026,709,1,219790
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,12,6,2026,745,0,230950
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,11,6,2026,807,16,250170
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,10,6,2026,804,15,249240
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,9,6,2026,813,20,252030
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,8,6,2026,906,0,280860
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,5,6,2026,859,0,266290
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,4,6,2026,759,18,235290
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,3,6,2026,883,50,273730
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,2,6,2026,680,13,210800
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4467,ESTACION DEL PACIFICO – METROPOLI III,Origen – Destino,1,6,2026,919,54,284890
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,30,6,2026,21,0,6510
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,29,6,2026,42,0,13020
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,26,6,2026,42,0,13020
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,25,6,2026,39,0,12090
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,24,6,2026,45,0,13950
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,23,6,2026,38,0,11780
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,22,6,2026,12,0,3720
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,19,6,2026,45,0,13950
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,18,6,2026,53,0,16430
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,17,6,2026,67,0,20770
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,16,6,2026,87,0,26970
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,15,6,2026,26,0,8060
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,12,6,2026,30,0,9300
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,11,6,2026,45,0,13950
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,10,6,2026,39,0,12090
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,9,6,2026,52,0,16120
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,8,6,2026,50,0,15500
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,5,6,2026,39,0,12090
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,4,6,2026,51,0,15810
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,3,6,2026,52,0,16120
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,2,6,2026,42,0,13020
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Destino – Origen,1,6,2026,44,0,13640
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,30,6,2026,35,0,10850
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,29,6,2026,29,0,8990
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,26,6,2026,29,0,8990
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,25,6,2026,23,0,7130
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,24,6,2026,18,0,5580
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,23,6,2026,26,0,8060
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,22,6,2026,31,0,9610
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,19,6,2026,19,0,5890
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,18,6,2026,24,0,7440
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,17,6,2026,29,0,8990
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,16,6,2026,41,0,12710
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,15,6,2026,34,0,10540
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,12,6,2026,33,0,10230
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,11,6,2026,31,0,9610
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,10,6,2026,26,0,8060
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,9,6,2026,39,0,12090
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,8,6,2026,34,0,10540
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,5,6,2026,34,0,10540
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,4,6,2026,47,0,14570
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,3,6,2026,28,0,8680
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,2,6,2026,36,0,11160
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4466,INDOOR CLUB – UNIVERSIDAD LATINA  - ESTACION DEL PACIFICO,Origen – Destino,1,6,2026,31,0,9610
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,30,6,2026,216,0,137160
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,29,6,2026,402,0,255270
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,26,6,2026,326,0,207010
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,25,6,2026,424,0,269240
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,24,6,2026,413,0,262255
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,23,6,2026,418,0,265430
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,22,6,2026,197,0,125095
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,19,6,2026,334,0,212090
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,18,6,2026,387,0,245745
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,17,6,2026,384,0,243840
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,16,6,2026,376,0,238760
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,15,6,2026,279,0,177165
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,12,6,2026,307,0,194945
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,11,6,2026,365,0,231775
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,10,6,2026,356,0,226060
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,9,6,2026,352,0,223520
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,8,6,2026,347,0,220345
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,5,6,2026,317,0,201295
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,4,6,2026,329,0,208915
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,3,6,2026,369,0,234315
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,2,6,2026,355,0,225425
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Destino – Origen,1,6,2026,367,0,233045
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,30,6,2026,339,0,215265
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,29,6,2026,333,0,211455
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,26,6,2026,342,0,217170
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,25,6,2026,332,0,210820
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,24,6,2026,357,0,226695
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,23,6,2026,384,0,243840
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,22,6,2026,368,0,233680
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,19,6,2026,356,0,226060
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,18,6,2026,432,0,274320
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,17,6,2026,420,0,266700
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,16,6,2026,448,0,284480
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,15,6,2026,451,0,286385
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,12,6,2026,391,0,248285
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,11,6,2026,358,0,227330
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,10,6,2026,454,0,288290
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,9,6,2026,468,0,297180
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,8,6,2026,449,0,285115
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,5,6,2026,431,0,273685
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,4,6,2026,424,0,269240
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,3,6,2026,444,0,281940
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,2,6,2026,469,0,297815
RF002,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,T4465,INDOOR CLUB - UNIVERSIDAD LATINA - METROPOLI III,Origen – Destino,1,6,2026,428,0,271780
RF001,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,T4464,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,Destino – Origen,30,6,2026,518,0,246050
RF001,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,T4464,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,Destino – Origen,29,6,2026,524,0,248900
RF001,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,T4464,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,Destino – Origen,26,6,2026,494,0,234650
RF001,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,T4464,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,Destino – Origen,25,6,2026,528,0,250800
RF001,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,T4464,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,Destino – Origen,24,6,2026,483,0,229425
RF001,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,T4464,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,Destino – Origen,23,6,2026,525,0,249375
RF001,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,T4464,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,Destino – Origen,22,6,2026,517,0,245575
RF001,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,T4464,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,Destino – Origen,19,6,2026,454,0,215650
RF001,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,T4464,ESTACION DEL PACIFICO - SAN ANTONIO DE BELEN,Destino – Origen,18,6,2026,509,0,241775
